Gu'edina	SN	Gu'edina
Gu'ugu'a	PN	Gu'ugu'a
Gude'a	PN	Gude'a
Gudena	PN	Gudena
Gududu	PN	Gududu
Gugad	PN	Gugad
Gula	DN	Gula
Gululu	PN	Gululu
Gurabimumu	MN	Gurabimumu
Guratir	PN	Guratir
Gusuhub	FN	Gusuhub
Gutabimumu	MN	Gutabimumu
Guzani	PN	Guzani
Guzayana	PN	Guzayana
Ha'ia	DN	Ha'ia
Hababatum	PN	Hababatum
Habaluge	PN	Habaluge
Hala	PN	Hala
Halli'a	PN	Halli'a
Hamati	PN	Hamati
Hanzabtum	PN	Hanzabtum
Harszi	SN	Harszi
Haszipatal	PN	Haszipatal
Hemadu	PN	Hemadu
Hendursag	DN	Hendursag
Hesa	PN	Hesa
Heti	PN	Heti
Hibaritum	SN	Hibaritum
Huba	PN	Huba
Huh	SN	Huh
Huhnuri	SN	Huhnuri
Huhunuri	SN	Huhunuri
Hulal	PN	Hulal
Hunhurti	PN	Hunhurti
Hunnarum	PN	Hunnarum
Hurbiszam	PN	Hurbiszam
Hurti	SN	Hurti
Huwawa	PN	Huwawa
Ibbisuen	RN	Ibbisuen
Ibi	RN	Suen
Ibniszulgir	PN	Ibniszulgir
Idda'a	PN	Idda'a
Iddaya	PN	Iddaya
Idi'a	PN	Idi'a
Idi'iszkur	PN	Idi'iszkur
Ididingir	PN	Ididingir
Idigna	WN	Idigna
Idinerra	PN	Idinerra
Igbidingir	PN	Igbidingir
Igi	PN	insasa
Igidar	PN	Igidar
Igigallugaluru	SN	Igigallugaluru
Igigirnimu	PN	Igigirnimu
Igisasa	PN	Igisasa
Igisusu	PN	Igisusu
Igiszarasze	PN	Igiszarasze
Ikala	PN	Ikala
Ili'ahum	PN	Ili'ahum
Ili'etu	PN	Ili'etu
Iline	PN	Iline
Ilisa	PN	Ilisa
Inanna	DN	Inanna
Inaszum	PN	Inaszum
Indada	PN	Indada
Inimanizi	PN	Inimanizi
Iniminanna	PN	Iniminanna
Inimmadingir	PN	Inimmadingir
Inimszara	PN	Inimszara
Inimzuharakal	PN	Inimzuharakal
Insasa	PN	Insasa
Inta'e'a	PN	Inta'e'a
